       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            51        0.0000        0.0000       102            2.1000        8.1600        0.0600       175          -10.0000        5.6600        0.0900

       logQ = logRho - 2*logT + 12
      -10.000000

 logT logPgas   lpp_H  lpp_He   lpp_C   lpp_N   lpp_O  lpp_Ne  lpp_Mg  lpp_Si  lpp_Fe     Z_H    Z_He     Z_C     Z_N     Z_O    Z_Ne    Z_Mg    Z_Si    Z_Fe     f_H    f_He     f_C     f_N     f_O    f_Ne    f_Mg    f_Si    f_Fe
 5.58   5.120 -44.755   4.643 -45.834 -45.901 -45.959 -46.056 -46.135 -46.202 -46.503   1.000   2.000   5.991   6.313   6.177   9.997  10.000  11.975  15.991   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.64   5.360 -44.515   4.883 -45.594 -45.661 -45.719 -45.816 -45.895 -45.962 -46.263   1.000   2.000   5.998   6.845   6.784  10.000  10.000  11.996  15.998   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.70   5.600 -44.275   5.123 -45.354 -45.421 -45.479 -45.576 -45.655 -45.722 -46.023   1.000   2.000   6.000   6.978   7.251  10.000  10.000  11.999  16.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.76   5.840 -44.035   5.363 -45.114 -45.181 -45.239 -45.336 -45.415 -45.482 -45.783   1.000   2.000   6.000   6.996   7.808  10.000  10.000  12.000  16.019   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.82   6.080 -43.795   5.603 -44.874 -44.941 -44.999 -45.096 -45.175 -45.242 -45.543   1.000   2.000   6.000   6.999   7.971  10.000  10.000  12.000  16.303   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.88   6.320 -43.555   5.843 -44.634 -44.701 -44.759 -44.856 -44.935 -45.002 -45.303   1.000   2.000   6.000   7.000   7.995  10.000  10.001  12.000  17.110   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.94   6.560 -43.315   6.083 -44.394 -44.461 -44.519 -44.616 -44.695 -44.762 -45.063   1.000   2.000   6.000   7.000   7.999  10.000  10.024  12.000  18.118   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.00   6.800 -43.075   6.323 -44.154 -44.221 -44.279 -44.376 -44.455 -44.522 -44.823   1.000   2.000   6.000   7.000   8.000  10.000  10.300  12.000  19.948   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.06   7.040 -42.835   6.563 -43.914 -43.981 -44.039 -44.136 -44.215 -44.282 -44.583   1.000   2.000   6.000   7.000   8.000  10.000  10.960  12.005  21.194   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.12   7.280 -42.595   6.803 -43.674 -43.741 -43.799 -43.896 -43.975 -44.042 -44.343   1.000   2.000   6.000   7.000   8.000  10.000  11.605  12.092  23.254   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.18   7.520 -42.355   7.043 -43.434 -43.501 -43.559 -43.656 -43.735 -43.802 -44.103   1.000   2.000   6.000   7.000   8.000  10.000  11.925  12.607  23.863   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.24   7.760 -42.115   7.283 -43.194 -43.261 -43.319 -43.416 -43.495 -43.562 -43.863   1.000   2.000   6.000   7.000   8.000  10.000  11.986  13.311  23.976   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.30   8.000 -41.875   7.523 -42.954 -43.021 -43.079 -43.176 -43.255 -43.322 -43.623   1.000   2.000   6.000   7.000   8.000  10.000  11.997  13.829  23.995   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.36   8.240 -41.635   7.763 -42.714 -42.781 -42.839 -42.936 -43.015 -43.082 -43.383   1.000   2.000   6.000   7.000   8.000  10.000  11.999  13.968  23.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.42   8.480 -41.395   8.003 -42.474 -42.541 -42.599 -42.696 -42.775 -42.842 -43.143   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.993  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.48   8.720 -41.155   8.243 -42.234 -42.301 -42.359 -42.456 -42.535 -42.602 -42.903   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.998  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.54   8.960 -40.915   8.483 -41.994 -42.061 -42.119 -42.216 -42.295 -42.362 -42.663   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.999  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.60   9.200 -40.675   8.723 -41.754 -41.821 -41.879 -41.976 -42.055 -42.122 -42.423   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
