       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            51        0.0000        1.0000       102            2.1000        8.1600        0.0600       175          -10.0000        5.6600        0.0900

       logQ = logRho - 2*logT + 12
      -10.000000

 logT logPgas   lpp_H  lpp_He   lpp_C   lpp_N   lpp_O  lpp_Ne  lpp_Mg  lpp_Si  lpp_Fe     Z_H    Z_He     Z_C     Z_N     Z_O    Z_Ne    Z_Mg    Z_Si    Z_Fe     f_H    f_He     f_C     f_N     f_O    f_Ne    f_Mg    f_Si    f_Fe
 5.28   3.920 -45.715 -46.317   2.904 -46.861   2.780 -47.016 -47.096 -47.163 -47.464   1.000   2.000   4.115   5.000   6.000   8.000   8.982   8.321  12.073   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.34   4.160 -45.499 -46.101   3.121 -46.645   2.996 -46.800 -46.879 -46.946 -47.247   1.000   2.000   4.698   5.000   6.000   8.000   9.670   8.977  12.970   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.40   4.400 -45.272 -45.874   3.348 -46.418   3.223 -46.573 -46.652 -46.719 -47.020   1.000   2.000   5.033   5.016   6.000   8.000   9.954   9.938  14.371   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.46   4.640 -45.050 -45.653   3.569 -46.197   3.444 -46.352 -46.431 -46.498 -46.799   1.000   2.000   5.520   5.266   6.000   8.030   9.993  11.094  15.484   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.52   4.880 -44.825 -45.427   3.795 -45.971   3.670 -46.126 -46.205 -46.272 -46.573   1.000   2.000   5.919   5.859   6.007   9.543   9.999  11.772  15.919   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.58   5.120 -44.591 -45.193   4.029 -45.737   3.904 -45.892 -45.971 -46.038 -46.339   1.000   2.000   5.988   6.256   6.143   9.994  10.000  11.968  15.988   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.64   5.360 -44.367 -44.969   4.253 -45.513   4.128 -45.668 -45.747 -45.814 -46.115   1.000   2.000   5.998   6.807   6.729  10.000  10.000  11.995  15.998   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.70   5.600 -44.139 -44.740   4.481 -45.285   4.356 -45.440 -45.519 -45.586 -45.887   1.000   2.000   6.000   6.971   7.192  10.000  10.000  11.999  16.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.76   5.840 -43.912 -44.514   4.707 -45.059   4.582 -45.213 -45.293 -45.359 -45.660   1.000   2.000   6.000   6.995   7.762  10.000  10.000  12.000  16.014   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.82   6.080 -43.677 -44.279   4.943 -44.823   4.818 -44.978 -45.057 -45.124 -45.425   1.000   2.000   6.000   6.999   7.962  10.000  10.000  12.000  16.247   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.88   6.320 -43.438 -44.040   5.182 -44.584   5.057 -44.739 -44.818 -44.885 -45.186   1.000   2.000   6.000   7.000   7.993  10.000  10.001  12.000  17.022   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.94   6.560 -43.198 -43.800   5.422 -44.344   5.297 -44.499 -44.578 -44.645 -44.946   1.000   2.000   6.000   7.000   7.999  10.000  10.019  12.000  17.977   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.00   6.800 -42.958 -43.560   5.662 -44.104   5.537 -44.259 -44.338 -44.405 -44.706   1.000   2.000   6.000   7.000   8.000  10.000  10.246  12.000  19.779   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.06   7.040 -42.718 -43.320   5.902 -43.864   5.777 -44.019 -44.098 -44.165 -44.466   1.000   2.000   6.000   7.000   8.000  10.000  10.888  12.004  21.003   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
